VIX_log_return,Crude_Oil_log_return,PUT/CALL,IR_return,IR,CS_log_return,CPI,GDP,VIX,Liquidity
0.4583292456295879,-0.5677946481740125,-0.8189525854311532,0.546388820474342,1.592667554256533,0.6873553017983886,0.2562722093363735,0.9472746090483478,-0.7558630993292882,-1.247548035883112
0.2972105817308255,0.2539101950826263,0.513657412816912,-0.548133840319274,1.5197551551635813,1.527808865296823,0.3032010431786391,0.9472746090483478,-0.6988171193693439,-1.3747153881427487
-0.777268983245505,-0.5197328248098871,-0.2760374009597188,-0.3720206167188479,1.4722242842725728,0.8600788234376006,0.3383976685603385,0.9472746090483478,-0.8563087660038563,-1.3026538885289547
1.460402785248469,-1.968465459864231,2.130886583530301,-1.080100277108513,1.3291940079012812,1.966675588412373,0.3383976685603385,0.9472746090483478,-0.5607882188388128,-1.387856014542911
0.4815594024546778,1.3458010731237111,0.0694540800675578,-0.5128838003212423,1.2653351529695638,0.0831794722422783,0.3383976685603385,0.9472746090483478,-0.4567631965589148,-1.387856014542911
-0.1611565450638883,-1.1547821081747007,1.073024572575361,-0.2594169946019479,1.2351650769414153,-0.1252460630971359,0.3987606850082345,0.9472746090483478,-0.497030947118875,-1.387856014542911
-0.7636798968950111,-0.6035577122405336,1.3362561771675696,-0.0352006801246932,1.233918692706432,1.942199333003899,0.5496682261279746,0.9472746090483478,-0.6661554994707095,-1.387856014542911
0.8956857949327665,-0.4555063592816328,0.4972054375298987,-0.2961667556173013,1.1992833952687243,0.3251004565638686,0.5496682261279746,0.9472746090483478,-0.4746599745855637,-1.387856014542911
-1.189958477572612,-1.488083577822302,-1.2960598687545355,-0.4533778374660034,1.1450110742084214,1.2525697381802634,0.5496682261279746,0.9472746090483478,-0.7334921267959766,-1.387856014542911
-1.1132594284714872,1.6634460772473316,-0.8683085112921946,-0.3969832981242335,1.0985406546380687,0.3068185419381231,0.5496682261279746,0.9472746090483478,-0.9507142700944308,-1.387856014542911
-0.0846408400589299,1.6426429770799542,-0.2595854256727067,-0.7908592809574752,1.0039492058257204,-0.6430743440663631,0.1958275514463746,0.9472746090483478,-0.969058467571746,-1.387856014542911
-0.0781056639294985,-0.1371769127127017,-1.4112236957636275,0.1218414298523486,1.021704922737938,-0.9833140437977356,0.1368541056661077,0.9472746090483478,-0.9860604066970629,-1.387856014542911
-0.6063836432828902,1.6634460772473316,-0.6708848078480343,0.7402333550655874,1.1144383907240136,0.801400116787381,0.1368541056661077,0.9472746090483478,-1.0943359137582902,-1.3450430059488334
0.2497961130259377,1.2145981526619294,-0.9341164124402468,-0.8788513080320837,1.0085355061018964,0.2820852639836002,0.1368541056661077,0.9472746090483478,-1.0545155826489958,-1.387856014542911
-0.0042873051936111,-0.4915368014872834,-0.7860486348571278,0.106998857592442,1.0245216917830546,-0.3843197805189878,0.046072154351413,0.9472746090483478,-1.0580949382543254,-1.387856014542911
0.0268651552062895,0.7216200463562806,-1.723811226216877,0.6814760634390045,1.110203192194688,-0.4173321220962476,-0.0220143091346077,0.9472746090483478,-1.056305260451661,-1.387856014542911
-0.9785147082396768,-0.5634816225059791,-1.4770315969116798,0.528620697421444,1.1788875388384172,-1.06626039876355,-0.0220143091346077,0.9472746090483478,-1.1616501701110242,-1.387856014542911
-0.1110798216606649,-0.5313604508941393,-1.0492802394493377,0.4382309921434049,1.2373929011208438,-0.5258069965416904,-0.0220143091346077,0.9472746090483478,-1.1616501701110242,-1.387856014542911
0.5370443053341158,1.003634009285408,-0.2266814750986787,0.2393696703074155,1.2713064444683446,-1.8382881597800655,0.0311017797127438,0.9472746090483478,-1.1571983465768954,-1.3492819176908213
1.0545709888715384,0.9207152571067088,-0.4899130796908899,0.6699815653496743,1.36112242412939,-0.2395672303583599,0.3497983127968541,0.9472746090483478,-0.9795728246624026,-1.387856014542911
0.3850276309267449,1.6634460772473316,-0.2431334503856934,-0.1910094818437945,1.3392632392587664,0.2230228349944883,0.3497983127968541,0.9472746090483478,-0.9122361973371352,-1.387856014542911
0.5022930326692739,-0.2409803975857919,-0.5063650549779033,-0.7194469655669916,1.248116740381925,0.7382696128413301,0.3497983127968541,0.9472746090483478,-0.8198440807745587,-1.2984149767869668
0.3626747270123384,0.5803710650607943,0.6946291409740589,-0.3448721604920366,1.2071037687015769,-0.0209627665122216,0.3497983127968541,0.9472746090483478,-0.7513889048226262,-1.1330974188494392
-0.2301424006402559,0.8358456761360372,-0.4734611044038765,-0.9319431734056554,1.0919069349970898,1.6903534883573097,0.5469290724378275,0.9472746090483478,-0.8003813346705781,-1.2984149767869668
-0.6583482481880853,-1.5065298708648565,-0.7695966595701145,0.3586051545212158,1.1392897606814778,1.154023595125039,0.625781376294217,0.9472746090483478,-0.9287907170117856,-1.2475480358831124
-0.5812976383173305,-0.6345340233293649,-0.5557209808389421,0.7551140925926522,1.236781574192953,0.0842120437334477,0.625781376294217,0.9472746090483478,-1.0359476754463472,-1.1330974188494392
-0.5812976383173305,-0.6345340233293649,-0.1773255492376412,0.0649088408537178,1.248352426193561,0.0842120437334477,0.625781376294217,0.9472746090483478,-0.8641386063905157,-0.4379158931634254
-0.5073010094986072,0.1841342058141894,-0.983472338301283,0.5220951376697895,1.3186641914565282,-0.2027946353432035,0.8870806432762106,0.9472746090483478,-0.9614523369104202,-0.2132535708380674
1.4583870904035643,-1.571182892665595,-0.0950656728025757,0.4373249027461001,1.3791386358860456,-0.294986733716007,1.2354796659188694,0.9472746090483478,-0.6815914705186942,-0.1878201003861402
0.9983697319608014,0.0684741603272834,1.2046403748714654,0.5292591794877002,1.4527069911995951,0.7518033899311762,1.2354796659188694,0.9472746090483478,-0.468172392550903,-0.3700933052916193
-0.0308248208283008,-0.5311857390950876,0.5794653139649655,-0.1078544383022138,1.4415847242649544,0.3412454633723766,1.2354796659188694,0.9472746090483478,-0.4789104593668929,-0.3700933052916193
-0.5275333681195218,-0.3463811211577202,-0.0950656728025731,0.7738292594343992,1.549196061358022,-0.3221743955531304,1.2354796659188694,0.9472746090483478,-0.5990425818707752,-0.3912878640015587
-0.6781029984140617,-0.3895834697968147,-1.1479920911714163,0.501260807948869,1.621936145538349,-0.262343735506148,1.0378782183718949,0.9472746090483478,-0.7437827741612999,-0.4336769814214377
-1.2031957730130929,-1.0416449826376335,-0.7366927089960864,-0.3852617724479267,1.571405134490198,0.3181989391759103,1.0378782183718949,0.9472746090483478,-0.976217178782406,-0.3616154818076434
-0.5570627195222443,-0.8409649294691718,-0.9341164124402456,-0.426190683917937,1.515778159339795,0.276112126697505,1.0378782183718949,0.9472746090483478,-1.0766628454569742,-0.4082435109695102
-0.7027752476715756,0.9075475142127476,-0.7531446842831011,-0.4649800526193849,1.4555540973772143,1.163572253327645,1.0378782183718949,0.9472746090483478,-1.1616501701110242,-0.1242364242563217
0.574411500413481,-0.2023009675296232,-0.5886249314129688,0.2777170023571965,1.4965085520997536,-0.4612913829788263,0.6661888916795269,0.9472746090483478,-1.103955431947614,-0.2683594234839099
0.3470506756680613,0.7088986734190613,-0.4076532032558244,0.1544341795829793,1.5210468428497717,0.1261759900436459,0.5175131610025797,0.9472746090483478,-1.0475805811636694,-0.1878201003861401
-0.8931083018336518,-0.0379342331380889,-1.1479920911714163,-0.3315611606246462,1.4790522963932795,-0.2525482615398843,0.5175131610025797,0.9472746090483478,-1.1616501701110242,-0.0479360129005398
-0.1751318827398193,-0.754067900816419,-0.5721729561259568,-0.3746653507671946,1.431616481850784,-0.71605553227631,0.5175131610025797,0.9472746090483478,-1.1616501701110242,-0.2768372469678857
0.9129269377961994,0.8581078889078491,-0.85185653600518,-0.3459134649880531,1.388575911065537,-0.3340133101836401,0.5108752119140475,0.8647573819379782,-1.0827030080409683,-0.3149874526457767
-0.2663828950764358,1.5564588835219413,-1.213799992319469,-0.06716556418395,1.3830324405509198,0.4390222597379186,0.4942803391927179,0.6584643141620556,-1.130129469811589,-0.4675882753573407
-0.1291867312194463,0.2069959108998576,-0.9670203630142722,0.1123611790114015,1.401328158421718,-0.0825185068979823,0.4942803391927179,0.6584643141620556,-1.1540664104222318,-0.4760660988413165
1.691257596231884,1.3489714073953725,-0.1444215986636145,-0.3029556811587094,1.364328047797361,-0.0501260653133166,0.4942803391927179,0.6584643141620556,-0.8580984438065213,-0.5057384810352317
-0.2937570611920026,0.1460688315406559,-0.9341164124402456,0.8272359059785636,1.4770079781575771,-0.6561483378737715,0.4942803391927179,0.6584643141620556,-0.9164866821184644,-0.6329058332948684
0.1804456266570899,-0.4603392877340844,-0.1608735739506266,0.4277503975626694,1.5385426042443529,-1.016776666507779,0.77902236312141,0.6584643141620556,-0.8858384497478277,-0.6286669215528804
0.1791330116956062,-1.6364933392299534,-0.4570091291168645,0.2391866031773993,1.574999612781028,-1.1281674994130704,0.8264793671095251,0.6584643141620556,-0.8549665076518576,-0.6668171272307715
-0.6807500395735023,-1.5600589096639612,-0.7366927089960877,-0.0400895226913709,1.5729674293983282,-0.0534640973444142,0.8264793671095251,0.6584643141620556,-0.9840470191690648,-0.6244280098108925
-0.3480680375936826,0.9964172351023391,-0.703788758422061,-0.1040921068769702,1.5620484886673178,-1.0121539934999968,0.8264793671095251,0.6584643141620556,-1.0482517103396685,-0.6371447450368563
0.0834586123322734,0.4827026168988512,-0.1937775245246533,0.4594415894487467,1.6292140910420227,-0.1408399846085266,0.6326242620639462,0.6584643141620556,-1.036618804622347,-0.5608443336810742
0.3800207519779565,-1.0049032591346967,-0.1444215986636119,0.7400880760731409,1.7036061027659937,0.3697308004238254,0.6003150778896831,0.6584643141620556,-0.97219040372641,-0.5014995692932438
-0.5114005257537791,0.969267890861856,-0.391201227968811,-0.3582229748738475,1.6889431858338302,0.8165584532521746,0.6003150778896831,0.6584643141620556,-1.0650299397396523,-0.5608443336810742
-0.3065392756670294,0.01098087638446,-0.0292577716545223,-0.050826753932477,1.6853261906490973,-0.1903624915321084,0.6003150778896831,0.6584643141620556,-1.1196151127209324,-0.5777999806490258
0.0660933336058512,1.5576228640508205,-0.4899130796908899,0.8002401405462001,1.7036061027659937,0.1335550657903943,0.5416232117770772,0.6584643141620556,-1.1113378528836069,-0.4336769814214375
0.3250287504787095,0.3812734992536728,-0.8189525854311532,0.6345896927817705,1.7036061027659937,-0.1306646996680377,0.4633673902936029,0.6584643141620556,-1.058989777155658,-0.3743322170336072
0.6961944397008895,0.8071661122247465,-0.2760374009597188,0.5429209217606192,1.7036061027659937,0.253930427830105,0.4633673902936029,0.6584643141620556,-0.9381865254757764,-0.3531376583236677
-0.7101315058812857,1.618123016927385,-0.9670203630142707,0.0111031504790792,1.7036061027659937,0.0660990715342362,0.4633673902936029,0.6584643141620556,-1.0670433272676505,-0.2556426882579464
0.0373441239770605,-0.407759512179045,-0.1608735739506266,0.2367471845904073,1.7036061027659937,-0.5291813626796594,0.4786193445999334,0.6584643141620556,-1.0634639716623204,-0.2556426882579462
0.193495318902113,-0.2373613672938362,-1.1315401158844032,0.3876932400163295,1.7036061027659937,-1.5983310360469565,0.5701310704379151,0.6584643141620556,-1.0328157392916837,-0.3065096291618009
0.947269987574652,0.0306974275478487,0.4149455610948332,0.1912607355714416,1.7036061027659937,-0.2691146233161764,0.5701310704379151,0.6584643141620556,-0.8630200577638499,-0.5184552162611953
2.146586960486571,-1.180801100754112,1.023668646714321,-0.4215245272585931,1.7036061027659937,1.2388811908965571,0.5701310704379151,0.6584643141620556,-0.395914151268307,-0.4251991579374618
0.0078804739338098,0.7942044624964053,-0.95056838772726,-0.3107726265213712,1.7036061027659937,0.687008507489647,0.5701310704379151,0.6584643141620556,-0.3979275387963049,-0.4336769814214375
-0.4503803507151537,0.3144573217253756,1.1059285231493878,-0.0157965101071907,1.7036061027659937,-0.0418179164196616,0.8287761574756244,0.6584643141620556,-0.5048607875055344,-0.420960246195474
1.6481960684594634,-0.0742913150904339,0.3820416105208065,-0.348643634410492,1.7036061027659937,-0.1922690541796017,0.932234192290708,0.6584643141620556,-0.1097894125672541,-0.340420923097704
0.7912860739644847,-0.8549569683276985,0.3655896352337931,0.4460173566201492,1.7036061027659937,0.1063799248633356,0.932234192290708,0.6584643141620556,0.1000503097952071,-0.2471648647739706
-1.7365751481588518,0.2466284562087032,-0.0128057963675076,0.7075114147419367,1.7036061027659937,0.4467946246278897,0.932234192290708,0.6584643141620556,-0.353856722905682,-0.1666255416762006
-1.3341979536053972,1.121465550480927,-0.9012124618662188,-0.0535308410846319,1.7036061027659937,0.2991203632174683,0.9702449481971388,0.6584643141620556,-0.6560885618307193,-0.2047757473540916
-0.4486197649010437,0.5031308933792527,-0.2595854256727067,-0.1990067480242704,1.7036061027659937,-0.4986779384718663,1.0209259560723798,0.6584643141620556,-0.751612614547959,-0.2598815999999341
1.8322506179015388,0.5388090847418656,1.5172279053247166,-0.4577692628225026,1.7036061027659937,0.153071854036298,1.0209259560723798,0.6584643141620556,-0.353856722905682,-0.0691305716104792
0.6322184285132159,-0.7332762818945093,1.237544325445492,-0.1858098160151316,1.7036061027659937,0.375695454012678,1.0209259560723798,0.6584643141620556,-0.2028526583058297,-0.2768372469678857
-1.7075754869749644,-0.0733152779255101,-0.6379808572740076,-0.2456557605533808,1.7036061027659937,-0.1790280611144081,1.0209259560723798,0.6584643141620556,-0.6046353250041031,-0.2810761587098736
-0.042027352879971,0.4200422347056521,0.4313975363818478,-0.5413402966239281,1.7036061027659937,0.3397200906054761,0.9198013669647478,0.6584643141620556,-0.6171630696227572,-0.2853150704518614
0.1414548787409609,0.0785439097348505,1.2869002513065309,0.0243258192500131,1.7036061027659937,0.4467157796493696,0.9198013669647478,0.6584643141620556,-0.5903179025827836,-0.3319430996137283
-1.7468709290123663,-1.4392447926189038,-0.4076532032558244,-0.4208524901291795,1.7036061027659937,-0.104403318588971,0.9198013669647478,0.6584643141620556,-0.9431081394331046,-0.3870489522595708
-0.1200952151675662,0.2549759723170275,0.2339738329376901,-0.5749200855877357,1.7036061027659937,0.762226595346826,0.9198013669647478,0.6584643141620556,-0.9679399189450806,-0.4040045992275224
-0.1419568458974791,-1.1210052705169262,0.5465613633909387,-0.3475827921312099,1.7036061027659937,0.1352047216503991,0.8109649938821488,0.6584643141620556,-0.996351054062386,-0.344659834839692
0.8409340316068781,-1.0553401074905269,0.7110811162610711,0.1411503535018094,1.7036061027659937,-0.2046208526913516,0.7293377140701996,0.6584643141620556,-0.8437810213852022,-0.1666255416762007
-1.0559193338664614,-1.6145561606663474,-0.0950656728025731,0.0560359617318285,1.7036061027659937,-0.5979321322160113,0.7293377140701996,0.6584643141620556,-1.0399744505023436,-0.2005368356121037
0.3020565113048963,-1.1924179930348529,0.4149455610948345,-0.7801486765994491,1.6661411228849683,0.1928431085337219,0.7293377140701996,0.6584643141620556,-0.9896397623023926,-0.3616154818076435
-0.2729610916142399,0.5026720892152532,0.1352619812156099,-0.4538388734238821,1.605369104893507,0.4646984497767846,0.4366997963838403,0.6584643141620556,-1.040645579678343,-0.2895539821938494
0.0729492099905851,-1.2952680045993188,0.7275330915480844,0.2069440412408434,1.6378847131752008,0.2784643756437738,-0.2948949978320595,0.6584643141620556,-1.0308023517636855,-0.5566054219390864
-0.6667302183355521,-0.6484415590239564,-0.5228170302649153,0.8621446716931832,1.7036061027659937,-0.2038078753321215,-0.2948949978320595,0.6584643141620556,-1.146460279760906,-0.531171951487159
-0.1499455728821125,-0.32413549501679,-0.4241051785428377,0.0175572025502941,1.7036061027659937,-0.5210397559168588,-0.2948949978320595,0.6584643141620556,-1.1616501701110242,-0.5142163045192074
-0.1892628953017612,1.1628072545919976,-0.3418453021077722,-0.2970716347882109,1.7036061027659937,-1.1189448218046163,-0.2948949978320595,0.6584643141620556,-1.1616501701110242,-0.4633493636153529
0.4634383495033776,-0.8055592407002135,0.0530021047805444,-0.5589600187565187,1.6530222681364328,-0.9347696361996956,-0.6733530665355115,0.6584643141620556,-1.1341562448675848,-0.48878283406728
-0.3040491349122651,0.5157531626331561,0.2504258082247022,-0.2137464636686514,1.626390715243606,-0.4282387093092225,-0.7364294113194204,0.6584643141620556,-1.1616501701110242,-0.7176840681346262
-0.3040491349122651,0.5157531626331561,-1.3289638193285622,-0.1431038766126198,1.6098519892557668,-0.4282387093092225,-0.7364294113194204,0.6584643141620556,-1.1616501701110242,-0.7727899207804687
0.0696929170017381,1.1220176210457378,-0.7037887584220597,-0.3372004764718371,1.5661921364723297,0.0500551581684585,-0.7364294113194204,0.6584643141620556,-1.1616501701110242,-0.7600731855545051
1.1750672173622998,1.4965147422853506,-0.3418453021077722,-0.6292968632176424,1.4824724372959848,0.8318129663464898,-0.5136782342250449,0.6584643141620556,-1.0909802678782938,-0.832134685168299
0.2868323536889319,-0.1283374867684907,-0.5392690055519287,0.1276902207264592,1.5032935529081544,0.4302496484427184,-0.3466148514042632,0.6584643141620556,-1.0446723547343386,-0.8024623029743839
0.2868323536889319,-0.1283374867684907,-0.90121246186622,0.4647586246525779,1.57026796393223,0.4302496484427184,-0.3466148514042632,0.6584643141620556,-1.1616501701110242,-0.5354108632291469
0.6113557617743678,0.1482175616558999,-0.2924893762467322,0.1765055778550205,1.5982966429006635,0.5937186996057413,-0.3466148514042632,0.6584643141620556,-1.1616501701110242,-0.5099773927772197
0.4523071947579362,-0.8007059855289439,-0.5228170302649153,0.4465177483139103,1.664223141952185,-0.4004355981326625,-0.2993819448439612,0.6973664891326512,-1.129234630910256,-0.5226941280031833
0.4523071947579362,-0.8007059855289439,-0.9176644371532332,-0.0999540784400502,1.6536598872458284,-0.4004355981326625,-0.0159845054821488,0.9307795389562236,-1.0361713851716807,-0.7346397151025776
-0.83709883086623,-1.968465459864231,-0.424105178542839,0.4228138841021986,1.7036061027659937,-0.8050870779692667,-0.0159845054821488,0.9307795389562236,-1.1616501701110242,-0.8914794495561296
-0.4337442145677507,-1.1148193804378543,-0.8354045607181666,0.2779024479533826,1.7036061027659937,-0.2071867886982714,-0.0159845054821488,0.9307795389562236,-1.1616501701110242,-0.8533292438782386
0.3140255118230891,1.488264879694824,-0.0128057963675076,0.4381578948110873,1.7036061027659937,-0.3856420811137174,-0.0159845054821488,0.9307795389562236,-1.1616501701110242,-0.8236568616843233
-0.3028523358069501,1.5832410012163836,0.1023580306415845,-0.0296087329455007,1.7036061027659937,0.131596030010848,-0.209678826871341,0.9307795389562236,-1.1616501701110242,-0.8151790382003476
0.2863166925719917,0.7837744831265215,-0.0786136975155611,-0.466441681455066,1.7036061027659937,-0.431025380518827,-0.2871565554270179,0.9307795389562236,-1.1616501701110242,-0.8999572730401054
-0.3879401590533337,-0.2860703575520403,-0.1444215986636145,-0.2708861092084329,1.7036061027659937,-0.0682493818797102,-0.2871565554270179,0.9307795389562236,-1.1616501701110242,-0.9762576843958872
0.0046944936983068,0.7440457760208157,0.5301093881039267,-0.3315290416775172,1.6827393096525158,-0.1362952901055682,-0.2871565554270179,0.9307795389562236,-1.1616501701110242,-1.0144078900737783
2.146586960486571,0.6421419639292563,1.7969114852039385,-1.0189700220334643,1.5412633731190526,1.966675588412373,-0.1457169223633974,0.9307795389562236,-0.2880860636577462,-1.0525580957516691
-0.8547952191419451,-0.5181140614154616,1.9120753122130307,0.0153148726065051,1.5468842370294822,1.2225695926421902,-0.0891410691379493,0.9307795389562236,-0.4925567526122122,-0.9635409491699236
0.8565827664120912,-1.4797336574768822,2.130886583530301,-0.0659366341309015,1.5412977552025586,0.9517657630682258,-0.0891410691379493,0.9307795389562236,-0.2956921943190725,-0.955063125685948
-1.7468709290123663,1.2296042706425967,0.1023580306415845,0.2877031767804752,1.5844660116077234,1.101910446506916,-0.0891410691379493,0.9307795389562236,-0.8406490852305386,-1.387856014542911
0.9978994404377536,1.6634460772473316,0.7768890174091232,0.2942433084678051,1.6289802928741877,0.4195634121518394,-0.0285631190975783,0.9307795389562236,-0.6426659783107321,-1.387856014542911
-0.6988080841844458,-0.1200042969972132,-0.5557209808389408,0.438270433415796,1.6942130828291075,-0.5731659373772358,0.1228817560033499,0.9307795389562236,-0.7887484289532556,-1.387856014542911
-0.6291948832029837,-0.8106191476271757,0.18461790707665,0.2876795006521594,1.7036061027659937,-0.5038992339099586,0.1228817560033499,0.9307795389562236,-0.9124599070624684,-1.387856014542911
-0.3920601850583299,0.0868920581369751,-1.016376288875311,-0.4630994536768886,1.6758086906080931,-0.6202968355332237,0.1228817560033499,0.9307795389562236,-0.9869552455983956,-1.387856014542911
0.5316053512461828,1.211029188235227,-0.4076532032558244,-0.0782920511717987,1.6682974862633857,0.2022730873954993,0.1228817560033499,0.9307795389562236,-0.8925497415078211,-1.3874321233687126
0.3819472237715835,-1.1948768975689534,-0.4405571538298498,-0.2124630624140998,1.6417554616193712,-0.779867423369588,0.0032887063857206,0.9307795389562236,-0.8227523072038896,-1.3450430059488336
-0.092319802425236,-0.5988501396883419,-0.4734611044038765,0.0582922554765737,1.6535715724823137,-0.029745253154517,0.0032887063857206,0.9307795389562236,-0.8437810213852018,-1.3408040942068458
0.1975762988561956,0.8874134984888294,-0.917664437153232,0.6243722756966251,1.7036061027659937,-0.3412259932153227,0.0032887063857206,0.9307795389562236,-0.8086585945079031,-1.3068928002709426
0.0666846341530964,0.5569697281941113,-0.4570091291168645,0.5409763979564077,1.7036061027659937,-0.2514683313660812,0.0032887063857206,0.9307795389562236,-0.7988153665932461,-1.387856014542911
-0.2848579550580867,-0.3932616750747729,-1.0492802394493377,0.4197085092259801,1.7036061027659937,-0.5899580697352091,0.0423333095334752,0.9307795389562236,-0.857203604905189,-1.387856014542911
1.3654587926982136,0.4869074354256369,-0.2431334503856934,0.8423076419704859,1.7036061027659937,-0.0409898245860029,0.0716167618942908,0.9307795389562236,-0.5824880621961245,-1.3831932116267245
-0.1708994365526877,0.6252672075583385,-0.9341164124402456,0.8909195694182374,1.7036061027659937,-0.4709537163425768,0.0716167618942908,0.9307795389562236,-0.6227558127560853,-1.1924421832372696
0.1032884205353473,0.7935320002031386,-0.2102294998116667,-0.3914972925706309,1.7036061027659937,0.375937196649084,0.0716167618942908,0.9307795389562236,-0.6041879055534365,-1.2602647711090758
1.282087536824963,0.2842988522253438,0.2668777835117155,-0.4647083478000963,1.7036061027659937,0.1429493662796884,0.0709786257243845,0.9307795389562236,-0.3156023598737191,-1.285698241561003
-0.9938771242071776,0.9623315009197564,-1.0492802394493377,0.2695347218065767,1.7036061027659937,0.0115043169360171,0.0693832852996181,0.9307795389562236,-0.5487078936708244,-1.3874321233687126
0.5597416509253778,0.4220746334137465,-1.3125118440415489,-0.1151703368361559,1.7036061027659937,0.0099622863298669,0.0693832852996181,0.9307795389562236,-0.4261149641882775,-1.387856014542911
0.2969199377767312,0.770001323933422,0.0530021047805444,-0.6062801427807283,1.7036061027659937,0.175955347340338,0.0693832852996181,0.9307795389562236,-0.3603443049403418,-1.387856014542911
2.146586960486571,0.2262779341654869,1.1059285231493878,-1.063905008481738,1.7036061027659937,1.966675588412373,0.0693832852996181,0.9307795389562236,0.3870698873975929,-1.387856014542911
1.254154747790167,0.2263693411763062,1.6488437076208209,-0.6319115763559959,1.7036061027659937,1.874306554347772,-0.0949709345648504,0.9307795389562236,0.7908659416238645,-1.3535208294328094
0.8007194082763102,-1.852810158472352,0.1188100059285953,0.3693913923990214,1.7036061027659937,0.0636822316320145,-0.1223633045422619,0.9307795389562236,1.0720690663675894,-0.9084350965240812
0.8007194082763102,-1.852810158472352,2.130886583530301,-0.6289046667324151,1.7000212279708644,0.0636822316320145,-0.1223633045422619,0.9307795389562236,1.7071809765883013,-0.2047757473540915
-1.7468709290123663,-0.6917816545152856,0.2339738329376901,-0.5597240767236326,1.6236447328410002,0.8097639380902069,-0.1223633045422619,0.9307795389562236,0.6676018829653184,0.3250882203943946
0.588929229321581,1.1312436303485176,0.5630133386779521,-0.6319254816683997,1.538438379340236,0.3692778061925835,-0.219368333127455,0.9307795389562236,0.8640190218077928,0.2572656325225883
0.3532661126347978,1.0223264655742204,0.7604370421221098,-0.5406691752500882,1.4674671522324716,0.3201407431914606,-0.3487083712410457,0.9307795389562236,0.9845985637623414,0.3886718965242127
0.2422650086851629,1.1576566134742443,0.4313975363818465,-0.2913692174484119,1.4314455152551588,1.1918365385231595,-0.3487083712410457,0.9307795389562236,1.067594871860927,0.6684400714954131
-1.7468709290123663,0.9786566953701278,-0.6379808572740076,1.091345077762606,1.5814403882592778,-1.1649700484685568,-0.3487083712410457,0.9307795389562236,0.3333795533176457,0.5031225135578856
-1.3801249233308093,-0.206941695270426,0.6781771656870443,0.124758228143518,1.6023417287329595,-1.176771266371903,-0.2833144091925415,0.9307795389562236,-0.0628103702473,0.4607333961380068
-0.1790908386669739,-0.1955964065970188,-0.7695966595701131,-0.1730758270273612,1.5817037145694166,-0.7519101731348108,0.1090493630984824,0.9307795389562236,-0.1142636070739164,0.3929108082662007
-0.154802002392771,0.4612890189148105,-0.7366927089960877,0.5263944331464739,1.6584925250379403,-1.505845168698297,0.1090493630984824,0.9307795389562236,-0.1585581326898725,0.2530267207806006
1.8447760516101697,1.6634460772473316,0.3820416105208065,-1.0454454630753816,1.5140430101922393,1.0217007758876415,0.1090493630984824,0.9307795389562236,0.3530660091469601,0.1555317507148788
-0.1680422194982636,0.4289101140690675,-0.1279696233765999,-0.82121823280847,1.4050505919958671,0.714952392429738,0.1090493630984824,0.9307795389562236,0.2973622875390136,0.1682484859408425
0.6695591222344149,1.521028015442901,0.2668777835117155,-0.233382458480671,1.3773022281317755,0.6955523455135085,0.4344155021568382,0.9307795389562236,0.4989247500641502,0.3038936616844551
2.0660749689103644,0.4955062744278364,0.924956794992242,-0.6239512956434666,1.2979646940377758,1.966675588412373,0.5645619577801806,0.9307795389562236,1.2179278072847797,0.808324158981014
