DATE,VIX,CS,GDP,IR,CPI,Liquidity,PUT/CALL,Crude Oil,VIX_return,CS_return,IR_return,CPI_return,Liquidity_return,PUT/CALL_return,Crude_Oil_return,GDP_return,VIX_log_return,CS_log_return,IR_log_return,CPI_log_return,Liquidity_log_return,PUT/CALL_log_return,Crude_Oil_log_return,GDP_log_return
2005-03-13,-0.9207371668997935,-1.3854040480905552,0.9472746090483478,1.4827741906406284,0.2562722093363735,-0.9381074787179964,0.020098154206517744,-0.8803565767781123,0.32269381376817846,-1.824852238759294,0.8840001113625582,-0.053673369734177516,-0.7264420986647804,0.2050823663527147,0.6495315218984841,0.016030348794481165,0.370387015293899,-1.8560983214897422,0.8897658345901848,-0.05883052882377633,-1.1378097344394411,0.25715058608240465,0.656580842426249,0.0015982204301662726
2005-03-20,-0.8426624727585365,-1.3854040480905552,0.9472746090483478,1.5143373477933826,0.2562722093363735,-0.95082421394396,0.7439850668350952,-0.7866902470924199,0.38350363822973654,1.1763684645754626,0.2066880929066479,-0.053673369734177516,0.21180787238718415,0.8216249507689092,0.9637155846909671,0.016030348794481165,0.43018284106285226,1.1739673270864295,0.2225599726581493,-0.05883052882377633,0.22233873140177,0.8385404959988492,0.9610584971629474,0.0015982204301662726
2005-03-27,-0.7558630993292882,-1.3854040480905552,0.9472746090483478,1.592667554256533,0.2562722093363735,-1.2475480358831121,-0.8189525854311532,-0.838807524815525,0.41224554991012413,0.679982468445293,0.546388820474342,-0.053673369734177516,2.3800675971902177,-1.7409768381105406,-0.5815533185210648,0.016030348794481165,0.45832924562958793,0.6873553017983886,0.5589785195579097,-0.05883052882377633,2.309018842602315,-1.8702989899121163,-0.5677946481740125,0.0015982204301662726
2005-04-03,-0.6988171193693439,-1.3278474446711743,0.9472746090483478,1.5197551551635813,0.30320104317863916,-1.3747153881427487,0.513657412816912,-0.8123145753062808,0.24873883459141433,1.540870561832558,-0.548133840319274,0.43328822041044085,0.7681281317206065,1.776971681832047,0.23898673137191953,0.016030348794481165,0.29721058173082554,1.527808865296823,-0.538237164139647,0.4515099881803821,0.8515016575599317,1.671423195292346,0.25391019508262636,0.0015982204301662726
2005-04-10,-0.8563087660038563,-1.2732044787523145,0.9472746090483478,1.4722242842725728,0.33839766856033854,-1.3026538885289547,-0.27603740095971885,-0.8594372805809215,-0.7807310871103992,0.8555308213761103,-0.3720206167188479,0.30203002203545326,-0.30228580377363323,-0.970586204383153,-0.5341880836467122,0.016030348794481165,-0.777268983245505,0.8600788234376006,-0.3590604879631105,0.3152713667961434,-0.4644796230666383,-0.9673225959681555,-0.5197328248098871,0.0015982204301662726
2005-04-17,-0.5607882188388128,-1.1185707713383046,0.9472746090483478,1.3291940079012812,0.33839766856033854,-1.387856014542911,2.130886583530301,-1.037359875918966,1.4865431479741016,1.997158141721933,-1.080100277108513,-0.053673369734177516,1.0310236969553226,1.9318867247280433,-1.9284772509178871,0.016030348794481165,1.460402785248469,1.966675588412373,-1.0858018836644232,-0.05883052882377633,1.1171677517575467,1.7995269864574577,-1.968465459864231,0.0015982204301662726
2005-04-24,-0.45676319655891484,-1.1152107684967951,0.9472746090483478,1.2653351529695638,0.33839766856033854,-1.387856014542911,0.06945408006755781,-0.9137261115424892,0.4360243932414822,0.07145793090092813,-0.5128838003212423,-0.053673369734177516,0.4337278027458892,-1.7409768381105406,1.365402240510119,0.016030348794481165,0.4815594024546778,0.08317947224227837,-0.5022913538352082,-0.05883052882377633,0.4854660619470173,-1.8702989899121163,1.3458010731237111,0.0015982204301662726
2005-05-01,-0.497030947118875,-1.1265415809988213,0.9472746090483478,1.2351650769414153,0.3987606850082345,-1.387856014542911,1.073024572575361,-1.0162234243979282,-0.2031392704409023,-0.13648679384141651,-0.2594169946019479,0.5446712581459825,0.2985623773388213,1.155839142109307,-1.153832574864555,0.016030348794481165,-0.16115654506388838,-0.12524606309713596,-0.24503601311338122,0.5663707961244367,0.32730189692241324,1.1387254999174234,-1.1547821081747007,0.0015982204301662726
2005-05-08,-0.6661554994707095,-0.989419129269761,0.9472746090483478,1.233918692706432,0.5496682261279746,-1.387856014542911,1.3362561771675696,-1.0672549255018025,-0.7683481093441668,1.971586923385835,-0.03520068012469328,1.3945727737170148,0.37217202560269824,0.21730190019205506,-0.616747869029059,0.016030348794481165,-0.7636798968950111,1.9421993330038987,-0.019226124228975454,1.4210310627443856,0.4142219095882136,0.2690445365517819,-0.6035577122405336,0.0015982204301662726
2005-05-15,-0.4746599745855637,-0.9680573593795782,0.9472746090483478,1.1992833952687245,0.5496682261279746,-1.387856014542911,0.4972054375298987,-1.1046056412033611,0.8687396184411745,0.31409156212738876,-0.2961667556173013,-0.053673369734177516,1.3020367544127591,-0.935881083995213,-0.47077157397341174,0.016030348794481165,0.8956857949327665,0.3251004565638686,-0.2822036221162961,-0.05883052882377633,1.3735043339131965,-0.9286947161197052,-0.4555063592816328,0.0015982204301662726
2005-05-22,-0.7334921267959766,-0.8766750923177862,0.9472746090483478,1.1450110742084214,0.5496682261279746,-1.387856014542911,-1.2960598687545355,-1.227298399176504,-1.1493752247596223,1.2570793743032376,-0.4533778374660034,-0.053673369734177516,-0.35420506037207583,-1.7409768381105406,-1.4737358521990704,0.016030348794481165,-1.189958477572612,1.2525697381802634,-0.44170482095561064,-0.05883052882377633,-0.5409852922378725,-1.8702989899121163,-1.488083577822302,0.0015982204301662726
2005-05-29,-0.9507142700944307,-0.8559509872004448,0.9472746090483478,1.0985406546380687,0.5496682261279746,-1.387856014542911,-0.8683085112921946,-1.0519816677246145,-1.0819367381085856,0.295707945443414,-0.3969832981242335,-0.053673369734177516,-0.8448112972390542,0.5732317323232865,1.7010184404990913,0.016030348794481165,-1.1132594284714872,0.3068185419381231,-0.3843947797836404,-0.05883052882377633,-1.3482213789518418,0.6087917916830252,1.6634460772473316,0.0015982204301662726
2005-06-05,-0.9690584675717461,-0.9075527826642155,0.9472746090483478,1.0039492058257204,0.1958275514463746,-1.387856014542911,-0.25958542567270676,-0.9016377985150466,-0.12905049964171553,-0.6487670011041182,-0.7908592809574752,-2.28261933767058,-0.3137263579737341,0.7830332716434605,1.6789271310600828,0.016030348794481165,-0.08464084005892997,-0.6430743440663631,-0.7868863134981826,-2.255205146946918,-0.4812108540959727,0.8032267544387433,1.6426429770799542,0.0015982204301662726
2005-06-12,-0.9860604066970627,-0.9835084673368866,0.9472746090483478,1.021704922737938,0.1368541056661077,-1.387856014542911,-1.4112236957636277,-0.9121336391676159,-0.12269793800588563,-0.9820095719222339,0.1218414298523486,-0.6874599165506258,0.0017725327702485803,-1.5302434395252955,-0.15440478834804947,0.016030348794481165,-0.07810566392949851,-0.9833140437977355,0.13796287899558193,-0.7438916084680371,-0.043983992969019954,-1.6141942133853862,-0.13717691271270177,0.0015982204301662726
2005-06-19,-1.0943359137582902,-0.9265846235767088,0.9472746090483478,1.1144383907240136,0.1368541056661077,-1.3450430059488334,-0.6708848078480343,-0.7493395313908613,-0.6238587316119835,0.7958131295409644,0.7402333550655874,-0.053673369734177516,-0.6789711179865574,1.0608049541136617,1.7010184404990913,0.016030348794481165,-0.6063836432828902,0.801400116787381,0.7493342144818135,-0.05883052882377633,-1.0564814305702324,1.0543778263505001,1.6634460772473316,0.0015982204301662726
2005-06-26,-1.0545155826489958,-0.9080432940279403,0.9472746090483478,1.0085355061018964,0.1368541056661077,-1.387856014542911,-0.9341164124402467,-0.6254162265825896,0.2010900702256409,0.27084954652133636,-0.8788513080320837,-0.053673369734177516,1.1078107601945029,-0.4202834143565063,1.2278304623448466,0.016030348794481165,0.24979611302593774,0.2820852639836002,-0.8775182812533552,-0.05883052882377633,1.1915035892971315,-0.37346541551499307,1.2145981526619294,0.0015982204301662726
2005-07-03,-1.0580949382543254,-0.9395586491472104,0.9472746090483478,1.0245216917830546,0.04607215435141306,-1.387856014542911,-0.7860486348571278,-0.6728284722890255,-0.05067138452086305,-0.39355797439333157,0.10699885759244201,-1.0645081358314425,0.2926334262466493,0.14370125247795668,-0.5063646864087918,0.016030348794481165,-0.004287305193611148,-0.3843197805189878,0.12314032251884424,-1.163270369232191,0.3202167809624258,0.19716683679948643,-0.4915368014872834,0.0015982204301662726
2005-07-10,-1.056305260451661,-0.9732077286986804,0.9472746090483478,1.110203192194688,-0.022014309134607724,-1.387856014542911,-1.723811226216877,-0.5968964940507797,-0.020125209581429184,-0.4262037310936336,0.6814760634390045,-0.8563849392963805,-0.16382306840434335,-1.3766296877477044,0.7163712614580569,0.016030348794481165,0.026865155206289522,-0.41733212209624765,0.6917572204539489,-0.9306571734394039,-0.26741943329860274,-1.4319796608726796,0.7216200463562806,0.0015982204301662726
2005-07-17,-1.1616501701110242,-1.0536025412130532,0.9472746090483478,1.1788875388384172,-0.022014309134607724,-1.387856014542911,-1.4770315969116798,-0.6520539463077325,-0.9622803152412261,-1.0628500595317079,0.528620697421444,-0.053673369734177516,-0.40307541840123345,0.3590819251055581,-0.5773059638448146,0.016030348794481165,-0.9785147082396769,-1.06626039876355,0.5414718426770864,-0.05883052882377633,-0.6143798355021539,0.40591374878904796,-0.5634816225059791,0.0015982204301662726
2005-07-24,-1.1616501701110242,-1.0937754219020541,0.9472746090483478,1.2373929011208438,-0.022014309134607724,-1.387856014542911,-1.0492802394493377,-0.703013062303658,-0.15471100149366446,-0.5332972653178321,0.43823099214340494,-0.053673369734177516,0.03309359218680923,0.592940013212562,-0.5456542804706335,0.016030348794481165,-0.11107982166066493,-0.5258069965416904,0.45225948511898156,-0.05883052882377633,-0.0031102282907219973,0.6272357450419642,-0.5313604508941393,0.0015982204301662726
2005-07-31,-1.1571983465768954,-1.2241288168117226,0.9472746090483478,1.2713064444683446,0.031101779712743857,-1.3492819176908213,-0.22668147509867878,-0.5989232770733449,0.4930298278366969,-1.8078241632280643,0.23936967030741554,0.6014390387059297,-0.40594437940370603,1.1138345023889937,1.007908064827108,0.016030348794481165,0.5370443053341158,-1.8382881597800658,0.2550842197108733,0.624649498327482,-0.6187312388290171,1.1015413510450296,1.003634009285408,0.0015982204301662726
2005-08-07,-0.9795728246624026,-1.2427927742014224,0.9472746090483478,1.36112242412939,0.34979831279685414,-1.387856014542911,-0.48991307969088993,-0.49997283450739416,1.0392671588202356,-0.2501157735524566,0.6699815653496743,2.6860897820579526,0.7721012913937626,-0.3980531949423183,0.9218991284731383,0.016030348794481165,1.0545709888715384,-0.23956723035835997,0.6804811619251707,2.657003676446316,0.8556528065075706,-0.3502772270263085,0.9207152571067087,0.0015982204301662726
2005-08-14,-0.9122361973371352,-1.2300885298809703,0.9472746090483478,1.3392632392587664,0.34979831279685414,-1.387856014542911,-0.2431334503856934,-0.31423264751088364,0.3375512008573131,0.21154629470276506,-0.19100948184379454,-0.053673369734177516,-0.3136509623323949,0.26003611295600837,1.7010184404990913,0.016030348794481165,0.38502763092674497,0.2230228349944883,-0.17596860000083311,-0.05883052882377633,-0.4811003591456387,0.3105173761482413,1.6634460772473316,0.0015982204301662726
2005-08-21,-0.8198440807745587,-1.1819693650996397,0.9472746090483478,1.2481167403819253,0.34979831279685414,-1.2984149767869668,-0.5063650549779033,-0.3386264288896145,0.457291524353498,0.7316559945590705,-0.7194469655669916,-0.053673369734177516,-0.47015704960442867,-0.3988268684718128,-0.25794464697736585,0.016030348794481165,0.5022930326692739,0.7382696128413301,-0.7135248610413835,-0.05883052882377633,-0.7174013998791929,-0.3510832414354124,-0.24098039758579196,0.0015982204301662726
2005-08-28,-0.7513889048226262,-1.1858689304412457,0.9472746090483478,1.2071037687015769,0.34979831279685414,-1.1330974188494392,0.6946291409740589,-0.2702948869859884,0.3148755326863307,-0.032570394715646475,-0.3448721604920366,-0.053673369734177516,-0.8381385237900142,1.5191023540546211,0.5713997505067505,0.016030348794481165,0.3626747270123384,-0.020962766512221634,-0.3315312546461316,-0.05883052882377633,-1.336056634630143,1.4540695030969564,0.5803710650607943,0.0015982204301662726
2005-09-04,-0.8003813346705781,-1.0695441605340859,0.9472746090483478,1.0919069349970898,0.5469290724378275,-1.2984149767869668,-0.47346110440387656,-0.17062059334054988,-0.26948296233389574,1.7093231046236268,-0.9319431734056554,1.8883139962786724,1.2546149094326657,-1.3744973612191298,0.8341173442003292,0.016030348794481165,-0.23014240064025596,1.6903534883573097,-0.9323308532828521,1.9007163133122138,1.3298361780486998,-1.4294760147556338,0.8358456761360372,0.0015982204301662726
2005-09-11,-0.9287907170117856,-0.9883400042695679,0.9472746090483478,1.1392897606814778,0.625781376294217,-1.2475480358831124,-0.7695966595701145,-0.340725597020129,-0.671828316099502,1.1559132632406786,0.35860515452121583,0.6482230418697088,-0.2349778281137518,-0.45322891938760196,-1.4913350117051083,0.016030348794481165,-0.6583482481880853,1.154023595125039,0.373458535509144,0.6725469533009624,-0.3674567440144255,-0.40794051032697465,-1.5065298708648565,0.0015982204301662726
2005-09-18,-1.0359476754463472,-0.984759271314382,0.9472746090483478,1.236781574192953,0.625781376294217,-1.1330974188494392,-0.5557209808389421,-0.4083332878442676,-0.600617557692729,0.07249063826607857,0.7551140925926522,-0.053673369734177516,-0.6284374933936082,0.2287387058336139,-0.6471972014789419,0.016030348794481165,-0.5812976383173305,0.08421204373344776,0.7638991569066746,-0.05883052882377633,-0.9717101189064404,0.2801624418014522,-0.6345340233293649,0.0015982204301662726
2005-09-25,-0.8641386063905157,-0.978848609381507,0.9472746090483478,1.248352426193561,0.625781376294217,-0.43791589316342544,-0.17732554923764127,-0.3055464345570325,0.9367659415756593,0.10404465336023075,0.06490884085371788,-0.053673369734177516,-2.357691059324505,0.4380080910353904,0.9000891723716079,0.016030348794481165,-0.5812976383173305,0.08421204373344776,0.7638991569066746,-0.05883052882377633,-0.9717101189064404,0.2801624418014522,-0.6345340233293649,0.0015982204301662726
2005-10-02,-0.9614523369104202,-0.996384390634643,0.9472746090483478,1.3186641914565282,0.8870806432762106,-0.2132535708380674,-0.983472338301283,-0.2819488893657378,-0.5317433940338994,-0.21359886921569943,0.5220951376697895,2.1858824780436676,2.3800675971902177,-1.0787578445905024,0.16841576528361998,0.016030348794481165,-0.5073010094986072,-0.20279463534320358,0.535039830844682,2.1841665835509887,2.2956144432183367,-1.088792009419216,0.18413420581418946,0.0015982204301662726
2005-10-09,-0.6815914705186942,-1.0205420752980532,0.9472746090483478,1.3791386358860456,1.2354796659188694,-0.1878201003861402,-0.09506567280257575,-0.45357398031224017,1.4842792919700964,-0.30509080764027724,0.4373249027461001,2.6052008695522737,0.18500073035712677,1.1949205589343443,-1.5529318412690434,0.016030348794481165,1.4583870904035645,-0.294986733716007,0.4513639029065351,2.5766629319393886,0.18933198653393893,1.173184956965703,-1.571182892665595,0.0015982204301662726
2005-10-16,-0.46817239255090304,-0.967959257106834,0.9472746090483478,1.4527069911995951,1.2354796659188694,-0.3700933052916193,1.2046403748714654,-0.44358483541531274,0.9786571976971106,0.7454019064098759,0.5292591794877002,-0.053673369734177516,-1.0037329064359963,1.5518907102634152,0.05180601748994289,0.016030348794481165,0.9983697319608014,0.7518033899311762,0.5421011003764787,-0.05883052882377633,-1.649616845683488,1.4819982558373193,0.06847416032728348,0.0015982204301662726
2005-10-23,-0.4789104593668929,-0.9452485809664101,0.9472746090483478,1.4415847242649544,1.2354796659188694,-0.3700933052916193,0.5794653139649655,-0.49809082170072627,-0.0766221562819262,0.33033290114313807,-0.10785443830221385,-0.053673369734177516,0.03309359218680923,-0.7237965834681116,-0.5454820277731857,0.016030348794481165,-0.03082482082830082,0.3412454633723766,-0.09221711476718004,-0.05883052882377633,-0.0031102282907219973,-0.6961614022435132,-0.5311857390950876,0.0015982204301662726
2005-10-30,-0.5990425818707752,-0.9718097713120668,0.9472746090483478,1.549196061358022,1.2354796659188694,-0.3912878640015587,-0.09506567280257319,-0.532256592652539,-0.5506226389080444,-0.3320344579580848,0.7738292594343992,-0.053673369734177516,-0.14992705621116392,-0.8320277485789267,-0.3627045420029491,0.016030348794481165,-0.5275333681195218,-0.3221743955531304,0.7822074910451225,-0.05883052882377633,-0.24817555591928656,-0.8140798796296714,-0.34638112115772024,0.0015982204301662726
2005-11-06,-0.7437827741612999,-0.993760154838719,0.9472746090483478,1.621936145538349,1.0378782183718949,-0.4336769814214377,-1.1479920911714165,-0.5705483147574321,-0.6900031091552387,-0.2727182084248767,0.501260807948869,-1.369468542748921,-0.3564118903011865,-1.3741619201288644,-0.40553589139804064,0.016030348794481165,-0.6781029984140617,-0.26234373550614803,0.5144952793058453,-1.5092535753560927,-0.5442702786810589,-1.4290822237130731,-0.3895834697968147,0.0015982204301662726
2005-11-13,-0.9762171787824061,-0.9729379474486326,0.9472746090483478,1.571405134490198,1.0378782183718949,-0.36161548180764347,-0.7366927089960864,-0.6746380999877448,-1.1609652747656622,0.3071507308447394,-0.3852617724479267,-0.053673369734177516,0.7926292830384003,0.534019701506214,-1.0444168354277543,0.016030348794481165,-1.2031957730130929,0.31819893917591036,-0.37249619365184194,-0.05883052882377633,0.8770310864550734,0.5719828949376904,-1.0416449826376337,0.0015982204301662726
2005-11-20,-1.0766628454569742,-0.9551078593772631,0.9472746090483478,1.515778159339795,1.0378782183718949,-0.4082435109695102,-0.9341164124402455,-0.755637035782404,-0.5781129124897656,0.2648483412194576,-0.426190683917937,-0.053673369734177516,-0.3600778242540143,-0.33402351059472496,-0.8492995302872273,0.016030348794481165,-0.5570627195222443,0.276112126697505,-0.41406314976469794,-0.05883052882377633,-0.5497332753914216,-0.28381907700493114,-0.8409649294691718,0.0015982204301662726
2005-11-27,-1.1616501701110242,-0.8701512911802568,0.9472746090483478,1.4555540973772145,1.0378782183718949,-0.12423642425632175,-0.7531446842831011,-0.6631288678238924,-0.7126548866465936,1.1657056157558037,-0.46498005261938496,-0.053673369734177516,2.3800675971902177,0.18999039830183925,0.9082629466571892,0.016030348794481165,-0.7027752476715756,1.163572253327645,-0.4535084754495586,-0.05883052882377633,2.309018842602315,0.24243908424802207,0.9075475142127477,0.0015982204301662726
2005-12-04,-1.1039554319476141,-0.907847089482451,0.9472746090483478,1.4965085520997536,0.6661888916795269,-0.26835942348390995,-0.5886249314129688,-0.6810803745951838,0.5315884849906234,-0.46963585366806976,0.2777170023571965,-2.28261933767058,-0.6995082089182708,0.1604810678391148,-0.2194061465213889,0.016030348794481165,0.574411500413481,-0.4612913829788263,0.2932036913798242,-2.255205146946918,-1.0914603997521597,0.2136042594671084,-0.20230096752962323,0.0015982204301662726
2005-12-11,-1.0475805811636694,-0.9010044559584995,0.9472746090483478,1.5210468428497717,0.5175131610025797,-0.1878201003861401,-0.40765320325582444,-0.6066684836238619,0.2990540696086339,0.1144811528448113,0.1544341795829793,-1.3041535115445246,0.5725768866234526,0.17695040722218477,0.7032860845064262,0.016030348794481165,0.3470506756680613,0.12617599004364596,0.1704869451613596,-1.4346294745910138,0.6415949459029016,0.229708503475683,0.7088986734190613,0.0015982204301662726
2005-12-18,-1.1616501701110242,-0.9227095838032889,0.9472746090483478,1.4790522963932795,0.5175131610025797,-0.04793601290053984,-1.1479920911714165,-0.6081161857828369,-0.8856510414206744,-0.26299906789917255,-0.33156116062464625,-0.053673369734177516,0.8287976492694277,-1.0269413498662114,-0.055071955518636743,0.016030348794481165,-0.8931083018336518,-0.25254826153988436,-0.3180424427894878,-0.05883052882377633,0.9144179350427049,-1.0304017171953117,-0.03793423313808896,0.0015982204301662726
2005-12-25,-1.1616501701110242,-0.9786524048360182,0.9472746090483478,1.431616481850784,0.5175131610025797,-0.27683724696788575,-0.5721729561259568,-0.6822385363223642,-0.21661403056144135,-0.7204702104886902,-0.37466535076719465,-0.053673369734177516,-0.9987284784040302,0.7734675436005048,-0.7643974192929793,0.016030348794481165,-0.1751318827398193,-0.71605553227631,-0.36174361745717826,-0.05883052882377633,-1.6397662075885648,0.7944521338999163,-0.754067900816419,0.0015982204301662726
2006-01-01,-1.0827030080409685,-1.0058022088181453,0.8647573819379782,1.388575911065537,0.5108752119140475,-0.3149874526457767,-0.85185653600518,-0.5924810024659052,0.8871214872081822,-0.3437617798585878,-0.3459134649880531,-0.11362299717260876,-0.22731864467659293,-0.4369966450109649,0.8571189638401749,-0.04519737331797564,0.9129269377961994,-0.33401331018364017,-0.3325867155842023,-0.12260028034261669,-0.35656594189676166,-0.39093815987845176,0.8581078889078491,-0.22958693250158724
2006-01-08,-1.1301294698115887,-0.9761507968810255,0.6584643141620556,1.3830324405509198,0.49428033919271797,-0.4675882753573407,-1.2137999923194687,-0.4247647073486358,-0.30416391346547067,0.42882385346035323,-0.06716556418395006,-0.20404277430213366,-1.106209944090576,-0.5673188249995725,1.5875732178168414,-0.141711937257146,-0.2663828950764358,0.43902225973791864,-0.05131830633058042,-0.2191815819284421,-1.8569375504038577,-0.5283546529991485,1.5564588835219413,-0.6087417516703122
2006-01-15,-1.1540664104222318,-0.9848573735871277,0.6584643141620556,1.4013281584217179,0.49428033919271797,-0.4760660988413165,-0.9670203630142722,-0.39950230467451914,-0.17224810449491512,-0.09394011983938162,0.11236117901140154,-0.053673369734177516,-0.06817783326007014,0.29843392138118086,0.19151950608737878,0.016030348794481165,-0.12918673121944638,-0.08251850689798235,0.128496226559455,-0.05883052882377633,-0.13682754204693084,0.3476200682811392,0.2069959108998576,0.0015982204301662726
2006-01-22,-0.8580984438065213,-0.9911604446109822,0.6584643141620556,1.364328047797361,0.49428033919271797,-0.5057384810352317,-0.14442159866361454,-0.24510486941982076,1.748670345640888,-0.06165654584348675,-0.30295568115870947,-0.053673369734177516,-0.3335788102932686,1.098609251663947,1.368734067028907,0.016030348794481165,1.691257596231884,-0.05012606531331669,-0.2890745945164151,-0.05883052882377633,-0.5104135644113088,1.0880254732103178,1.3489714073953725,0.0015982204301662726
2006-01-29,-0.9164866821184645,-1.0415850128018145,0.6584643141620556,1.4770079781575773,0.49428033919271797,-0.6329058332948684,-0.9341164124402455,-0.22548850516570806,-0.33028207824344347,-0.6616210287271899,0.8272359059785636,-0.053673369734177516,-1.7540492098169327,-1.0535140122233024,0.1299872067599422,0.016030348794481165,-0.2937570611920026,-0.6561483378737715,0.8343940802668829,-0.05883052882377633,-2.036016818392856,-1.0602984126288397,0.14606883154065597,0.0015982204301662726
2006-02-05,-0.8858384497478277,-1.116755879292526,0.6584643141620556,1.5385426042443529,0.77902236312141,-0.6286669215528804,-0.16087357395062662,-0.2756513849741964,0.13177724066460225,-1.0146414522159937,0.4277503975626694,2.547925902690736,0.17776705711092183,1.0231950231317537,-0.47554837320716364,0.016030348794481165,0.1804456266570899,-1.016776666507779,0.44189885143111557,2.5235193221320618,0.18037787827452584,1.0207783233231662,-0.4603392877340844,0.0015982204301662726
2006-02-12,-0.8549665076518576,-1.1977638310115553,0.6584643141620556,1.574999612781028,0.8264793671095251,-0.6668171272307715,-0.4570091291168645,-0.45465975693147154,0.13046967900581136,-1.1230836273744338,0.23918660317739937,0.32569459232683706,-1.209782992843066,-0.4362932512740611,-1.6150177296290569,0.016030348794481165,0.17913301169560622,-1.1281674994130704,0.25490212843015797,0.33990493042236036,-2.036016818392856,-0.39020211944302097,-1.6364933392299534,0.0015982204301662726
